1,1,40,799,241,SC
1,1,40,872,244,SC
1,1,41,138,247,SS
1,1,41,553,240,IC
1,1,41,626,235,IC
1,1,42,76,244,SO
1,1,42,609,237,IC
1,1,42,677,245,IC
1,1,42,1725,248,IC
1,1,42,2405,242,IC
1,1,44,773,238,IC
1,1,45,0,246,FS
1,1,45,2089,247,SS
1,1,45,2171,241,TT
1,1,46,1312,249,FS,SO
1,1,46,1387,245,FS
1,1,47,418,242,FS
1,1,47,767,241,FS
1,1,49,78,234,SO
1,1,50,0,242,SS
1,1,50,223,246,SC
1,1,50,1034,249,SS
1,1,52,0,247,SS
1,1,52,115,243,SS
1,1,52,175,225,SS
1,1,53,76,244,SS
1,1,53,505,245,TT
1,1,54,306,242,SC
1,1,54,1197,249,TT
1,1,54,1577,241,IC
1,1,54,1797,244,TT
1,1,54,2023,238,IC
1,1,54,2246,248,IC
1,1,55,1343,245,SC
1,1,55,2542,242,IC
1,1,56,0,248,IC
1,1,56,74,247,IC
1,1,56,368,246,SS
1,1,56,439,248,ST
1,1,56,517,240,SO
1,1,56,1105,240,IC
1,1,57,0,245,TT
1,1,57,228,243,TT
1,1,57,451,242,TT
1,1,57,1128,242,TT
1,1,58,1275,246,TT
1,1,59,227,239,SS
1,1,60,446,240,IC
1,1,60,1397,247,IC
1,1,62,0,245,SO
1,1,62,1138,242,TT
1,1,65,0,244,IC
1,1,65,818,237,TT
1,1,66,0,245,IC
1,1,66,447,231,SC
1,1,67,520,246,IC
1,1,67,742,240,TT
1,1,67,824,236,IC
1,1,67,891,241,SS
1,1,67,1554,243,IC
1,1,69,297,246,IC
1,1,70,0,247,IC
1,1,70,76,243,IC
1,1,70,1177,241,SC
1,1,70,1327,240,SS
1,1,70,1395,245,SS
1,1,71,0,242,SO
1,1,71,75,245,SS,SC
1,1,71,144,245,SS
1,1,71,864,243,IC
1,1,73,0,248,TT
1,1,73,329,235,IC
1,1,74,0,244,SS
1,1,75,302,240,SO
1,1,77,0,248,IC
1,1,77,447,237,IC
1,1,77,675,238,TT
1,1,77,2382,236,IC
1,1,78,76,240,SC
1,1,79,2303,238,SO
1,1,79,2741,248,IC
1,1,80,453,239,IC
1,1,80,1269,242,IC
1,1,80,1635,244,SC
1,1,80,2753,245,SS
1,2,1,917,241,SS
1,2,2,127,233,SS
1,2,4,449,240,SS
1,2,4,598,243,SC
1,2,7,0,248,SC
1,2,7,73,241,SC
1,2,7,416,241,CR
1,2,8,373,246,IC
1,2,8,895,242,SS
1,2,8,971,238,SS
1,2,8,1639,244,IC
1,2,9,0,246,SS
1,2,10,73,241,SS
1,2,11,0,246,SO
1,2,13,146,245,TT
1,2,13,818,231,TT
1,2,15,151,245,SO
1,2,15,226,241,SC
1,2,15,453,241,ST
1,2,15,598,249,SS
1,2,15,676,242,SO
1,2,15,748,247,SO
1,2,15,1195,247,TT
1,2,15,1645,242,IC
1,2,16,512,241,SO
1,2,16,877,246,TT
1,2,18,2503,236,IC
1,2,18,2644,244,IC
1,2,19,0,249,IC
1,2,19,445,244,IC
1,2,19,520,244,IC,CR
1,2,19,1038,244,SS
1,2,20,718,243,SO
1,2,20,864,244,SS,SC
1,2,22,0,241,IC
1,2,23,1084,242,IC
1,2,25,226,236,SO
1,2,25,580,242,IC
1,2,25,721,243,IC
1,2,26,0,247,CR
1,2,29,0,245,IC
1,2,32,0,247,ST
1,2,32,562,242,SS,SO
1,2,32,990,237,ST
1,2,33,899,241,TT
1,2,33,1717,240,TT
1,2,33,2016,239,SS
1,2,35,653,247,IC
1,2,35,1180,226,IC
1,2,38,0,248,IC
1,2,39,72,244,IC
1,2,39,210,245,IC
1,2,40,0,248,SC
1,2,40,360,241,CR
1,2,40,432,239,CR
1,2,40,653,240,FS
1,2,41,146,243,SC
1,2,42,0,244,SO
1,2,42,68,241,SO
1,2,44,0,248,SO
1,2,44,780,240,SC
1,2,45,896,247,TT
1,2,45,1493,243,TT
1,2,45,1867,241,SS
1,2,46,297,239,ST
1,2,47,75,242,IC
1,2,47,304,243,TT
1,2,47,974,245,FS
1,2,48,1329,245,ST
1,2,53,0,248,ST
1,2,56,0,248,SS
1,2,56,42,210,SS
1,2,57,2169,241,TT
1,2,61,0,244,SO
1,2,61,1154,233,IC
1,2,61,1513,239,ST
1,2,62,0,249,SC
1,2,62,135,234,ST
1,2,63,149,247,SS
1,2,63,451,240,SS
1,2,63,753,241,SC
1,2,63,1125,239,SC
1,2,64,0,246,IC
1,2,66,77,243,SC
1,2,66,376,239,SC
1,2,66,752,235,SS
1,2,66,823,242,CR
1,2,66,897,242,SC
1,2,66,1421,236,IC
1,2,66,1566,245,SS
1,2,67,0,247,SC
1,2,67,335,239,SC
1,2,68,72,243,SC,SO
1,2,69,151,239,SO
1,2,71,74,243,SS,SO
1,2,72,71,248,ST
1,2,72,286,242,ST
1,2,74,267,235,SC,CR
1,2,77,0,246,SS
1,2,77,298,245,IC
1,2,77,3012,248,SS
1,2,78,42,212,IC
1,2,79,289,240,CR
1,2,79,364,241,CR
1,2,79,510,241,SS
1,2,80,132,234,IC
1,3,1,0,245,SC
1,3,5,0,247,ST
1,3,5,223,248,SC
1,3,5,372,249,IC
1,3,7,128,231,ST
1,3,13,0,247,SO
1,3,13,217,240,ST
1,3,13,1293,243,SC
1,3,13,1439,239,SC,CR
1,3,14,146,240,CR
1,3,14,215,245,CR
1,3,14,287,244,CR
1,3,14,359,242,CR
1,3,14,430,246,CR
1,3,15,0,248,ST
1,3,15,64,235,ST
1,3,16,133,245,ST
1,3,17,0,244,IC
1,3,17,229,240,CR
1,3,17,677,243,IC
1,3,18,0,248,SS
1,3,20,213,240,SS
1,3,20,489,245,IC
1,3,23,0,245,ST
1,3,23,135,242,ST
1,3,24,351,242,ST
1,3,30,1099,244,IC
1,3,32,75,244,ST
1,3,33,949,247,TT
1,3,34,0,247,IC
1,3,37,77,238,SC,CR
1,3,37,145,242,CR
1,3,37,278,243,SO
1,3,41,896,245,SO
1,3,41,1192,240,SS
1,3,41,1347,237,CR
1,3,45,445,247,TT
1,3,45,1112,242,IC
1,3,49,510,241,ST
1,3,49,1309,241,IC
1,3,52,0,247,SS
1,3,52,349,241,CR
1,3,52,487,244,CR
1,3,57,0,244,SC
1,3,58,75,243,SC
1,3,59,180,230,ST
1,3,60,0,249,SO
1,3,60,145,242,ST
1,3,61,0,248,CR
1,3,61,55,246,SS
1,3,63,374,246,SC
1,3,63,600,244,SC
1,3,63,673,245,SC
1,3,63,976,240,SS
1,3,64,65,235,SO,ST
1,3,69,0,245,ST
1,3,77,228,242,CR
1,3,77,299,244,CR
1,3,77,818,237,IC
1,3,78,75,243,CR
1,3,78,149,246,CR
1,3,78,2007,239,SC,CR
1,3,78,2079,244,CR
1,3,78,2224,244,SS
1,3,78,2374,245,SS,SC
1,3,80,0,244,SO
2,1,1,827,243,IC
2,1,1,1650,241,TT
2,1,1,2550,236,TT
2,1,1,3219,242,IC
2,1,2,0,243,IC
2,1,2,523,246,SS
2,1,2,821,238,IC
2,1,2,1193,245,SC
2,1,2,1638,245,IC
2,1,2,2389,242,SS
2,1,2,2460,239,IC
2,1,2,2534,243,IC
2,1,2,2830,248,TT
2,1,3,264,234,SC
2,1,4,709,240,IC
2,1,5,465,236,IC
2,1,6,229,238,SC
2,1,6,1272,247,FS
2,1,8,1378,243,FS
2,1,9,1468,244,IC
2,1,10,527,241,SS
2,1,10,818,246,IC
2,1,13,0,249,TT
2,1,13,75,244,TT
2,1,13,220,239,TT
2,1,13,1527,237,SO
2,1,13,1669,246,SS
2,1,14,0,246,TT
2,1,15,152,243,IC
2,1,15,960,247,SS
2,1,15,1990,249,IC
2,1,15,2287,247,IC
2,1,16,79,237,IC
2,1,16,747,247,IC
2,1,16,2460,248,IC
2,1,17,0,247,SS
2,1,17,2276,243,TT
2,1,18,0,247,TT
2,1,19,1398,247,FS
2,1,20,951,247,SS
2,1,20,1615,239,IC
2,1,20,1828,241,TT
2,1,22,209,244,SS
2,1,22,279,243,SS
2,1,23,152,242,SS
2,1,23,2177,246,SS
2,1,25,1899,247,IC
2,1,26,0,246,FS
2,1,26,800,246,SS
2,1,27,73,241,SC,SO
2,1,27,645,246,FS
2,1,27,714,244,FS
2,1,28,149,239,IC
2,1,28,844,240,IC
2,1,29,74,247,SO
2,1,29,1604,246,TT
2,1,30,0,246,IC
2,1,30,269,243,IC
2,1,33,300,238,IC
2,1,33,445,240,IC
2,1,33,1687,243,TT
2,1,33,1833,241,TT
2,1,35,152,246,IC
2,1,35,601,242,SS
2,1,35,748,244,ST
2,1,35,818,248,TT
2,1,35,1789,238,TT
2,1,35,2232,246,SC
2,1,36,1271,238,IC
2,1,36,1715,238,IC
2,1,36,2234,247,IC
2,1,37,507,241,IC
2,1,40,80,241,SC
2,1,40,149,242,IC
2,1,40,673,238,CR
2,1,40,742,245,CR
2,1,41,1488,243,ST
2,1,41,1636,244,SS
2,1,42,288,234,SO
2,1,42,497,244,TT
2,1,45,379,241,IC
2,1,45,1868,244,IC
2,1,46,77,244,IC
2,1,46,968,244,IC
2,1,46,1638,243,IC
2,1,47,1335,241,IC
2,1,47,2225,243,SS
2,1,48,745,244,SS
2,1,48,815,248,ST
2,1,49,76,242,TT
2,1,49,1423,242,TT
2,1,49,2088,248,IC
2,1,52,522,245,TT
2,1,52,969,242,TT
2,1,52,1044,247,IC
2,1,53,1762,243,IC
2,1,56,150,243,IC
2,1,57,1097,248,IC
2,1,58,0,245,IC
2,1,58,366,247,CR
2,1,59,1774,247,SC
2,1,60,1046,245,SS
2,1,65,0,249,TT
2,1,65,297,243,SC
2,1,66,299,247,IC
2,1,68,0,241,ST
2,1,68,81,234,ST
2,1,69,529,241,TT
2,1,69,1644,249,TT
2,1,69,1949,239,TT
2,1,69,2319,240,TT
2,1,70,0,248,SS
2,2,1,521,237,CR
2,2,1,593,246,CR
2,2,1,1707,236,SS
2,2,1,2365,241,SS
2,2,2,0,241,SC
2,2,2,266,240,SC,SO
2,2,2,330,240,CR
2,2,3,111,224,CR
2,2,4,72,246,SO
2,2,4,583,244,SC
2,2,4,657,246,ST
2,2,4,1456,245,CR
2,2,4,1529,242,CR
2,2,5,153,235,CR
2,2,5,1762,241,SC
2,2,5,1909,247,SC
2,2,5,2497,247,SC
2,2,7,0,246,IC
2,2,7,76,241,IC
2,2,7,1003,242,SC
2,2,8,0,248,SC
2,2,8,79,243,SS
2,2,9,1787,243,SO
2,2,10,148,248,SO
2,2,10,1037,244,SS
2,2,10,1110,243,SS
2,2,10,1184,242,SS
2,2,13,220,248,TT
2,2,13,662,244,SS
2,2,13,1762,238,IC
2,2,13,2345,246,SS
2,2,14,962,246,SS
2,2,14,1185,246,SC
2,2,15,1231,242,ST
2,2,16,0,248,FS
2,2,16,79,239,FS
2,2,16,451,243,IC
2,2,16,1045,245,ST
2,2,17,230,237,IC
2,2,18,533,233,CR
2,2,18,1421,247,TT
2,2,18,2471,242,TT
2,2,19,148,247,CR
2,2,19,226,242,CR
2,2,19,302,240,CR
2,2,19,662,247,CR
2,2,19,743,232,CR
2,2,19,815,241,IC,CR
2,2,19,1028,246,SS
2,2,20,73,244,TT
2,2,20,503,243,CR
2,2,20,792,243,IC
2,2,20,1151,243,IC
2,2,20,1297,239,IC
2,2,20,1434,247,IC
2,2,21,0,248,FS
2,2,21,1315,243,TT
2,2,21,1750,241,IC
2,2,22,0,241,SO
2,2,22,805,246,SS
2,2,22,951,245,SS
2,2,22,2117,246,IC
2,2,24,0,247,SS
2,2,24,452,235,IC
2,2,24,1491,243,FS
2,2,24,1787,242,IC
2,2,25,1325,246,IC
2,2,25,1767,237,TT
2,2,26,744,243,CR
2,2,26,1564,240,SS
2,2,29,76,241,SC
2,2,29,300,236,ST
2,2,29,367,246,SC
2,2,30,0,248,SC
2,2,30,223,242,ST
2,2,32,74,248,SC,SO
2,2,32,222,247,SC
2,2,32,662,245,SC
2,2,33,0,242,SS
2,2,33,80,238,SS
2,2,33,978,241,TT
2,2,33,1643,249,TT
2,2,33,2173,234,TT
2,2,33,2844,240,TT
2,2,34,82,236,IC
2,2,34,607,239,TT
2,2,34,1504,239,IC
2,2,34,1653,238,SC
2,2,35,372,243,IC
2,2,35,523,240,CR
2,2,36,228,243,FS
2,2,36,596,248,IC
2,2,36,748,246,IC
2,2,37,904,240,IC
2,2,38,750,241,IC
2,2,38,1424,242,TT
2,2,38,1496,245,TT
2,2,39,74,244,CR
2,2,39,819,243,IC
2,2,39,1563,240,IC
2,2,39,2519,249,TT
2,2,40,103,223,CR
2,2,42,151,243,SC
2,2,42,374,245,SC,SO
2,2,43,373,243,IC
2,2,43,518,248,IC
2,2,44,217,243,IC
2,2,44,441,238,IC
2,2,45,0,246,IC
2,2,46,0,246,SS
2,2,46,221,248,ST
2,2,46,296,247,ST
2,2,46,662,243,SO
2,2,46,1326,240,TT
2,2,46,2067,242,TT
2,2,47,0,247,SS
2,2,47,222,245,SS
2,2,47,371,239,SS
2,2,49,79,238,SS
2,2,49,218,238,FS
2,2,49,290,244,FS
2,2,49,653,242,SS
2,2,49,1169,229,TT
2,2,50,451,244,IC
2,2,50,529,239,IC
2,2,50,985,237,SS
2,2,50,1277,245,SS
2,2,50,1498,246,CR
2,2,51,0,244,SS
2,2,51,72,247,SS
2,2,51,801,245,IC
2,2,51,1166,247,TT
2,2,51,2184,245,ST
2,2,52,944,193,TT
2,2,52,1410,243,SO
2,2,53,519,242,TT
2,2,53,1039,242,CR
2,2,53,1111,245,CR
2,2,53,2077,240,CR
2,2,53,2152,245,CR
2,2,54,211,239,ST
2,2,54,482,243,SS,SC
2,2,56,0,248,SS
2,2,56,524,239,ST
2,2,56,740,248,SC
2,2,56,964,247,ST
2,2,57,1432,243,IC
2,2,58,0,246,CR
2,2,58,301,242,CR
2,2,58,375,246,SC,CR
2,2,59,0,246,CR
2,2,59,71,238,CR
2,2,59,200,241,SS
2,2,65,378,240,CR
2,2,65,972,234,IC
2,2,65,1414,241,SO
2,2,65,2010,241,TT
2,2,65,2307,237,TT
2,2,66,74,248,IC
2,2,66,672,247,IC
2,2,66,1566,245,FS
2,2,66,1639,244,FS
2,2,67,224,246,SS,SO
2,2,70,0,247,SC,CR
2,2,70,77,245,SC
2,2,70,225,247,SC
2,2,70,454,243,ST
2,2,70,676,243,SC
2,3,1,0,243,SO
2,3,1,76,245,CR
2,3,1,151,243,CR
2,3,1,223,245,CR
2,3,1,304,237,CR
2,3,3,0,249,SS,CR
2,3,3,75,242,CR
2,3,3,142,244,CR
2,3,3,641,245,SS
2,3,3,781,244,SS
2,3,5,0,249,SO
2,3,5,74,244,SC
2,3,5,149,243,SC
2,3,5,594,243,SO
2,3,5,813,243,SS
2,3,5,887,241,SS
2,3,6,74,249,SC
2,3,6,523,242,SC
2,3,6,1120,246,IC
2,3,6,1567,245,TT
2,3,6,1872,236,SS
2,3,6,1939,246,SS
2,3,6,2019,237,SO
2,3,6,2091,242,IC
2,3,7,587,242,IC
2,3,7,1024,241,IC
2,3,8,79,242,SS
2,3,8,228,243,IC
2,3,8,2011,245,IC
2,3,9,582,247,IC
2,3,10,183,245,FS
2,3,10,247,229,SS
2,3,13,0,246,SO
2,3,15,0,244,SS,SO
2,3,16,0,248,SC
2,3,16,427,243,IC
2,3,17,77,244,IC
2,3,17,453,239,CR
2,3,17,670,241,IC
2,3,17,963,247,IC
2,3,17,1782,239,IC
2,3,17,2748,238,SS
2,3,19,348,246,SS
2,3,19,562,240,CR
2,3,19,634,236,CR
2,3,20,77,240,SO
2,3,20,366,245,ST
2,3,20,438,244,ST
2,3,20,659,246,SS
2,3,21,451,245,TT
2,3,21,1775,194,TT
2,3,21,2470,249,SS
2,3,22,74,244,SC
2,3,22,1091,248,IC
2,3,22,1820,245,SS
2,3,26,66,241,SO
2,3,26,194,237,SS,SC
2,3,30,139,243,FS
2,3,30,272,241,SC
2,3,30,405,240,CR
2,3,33,80,237,TT,IC
2,3,33,1318,245,IC
2,3,33,1464,245,IC
2,3,33,2049,245,SO
2,3,38,69,244,CR
2,3,39,0,246,ST
2,3,39,227,244,CR
2,3,39,453,243,SS
2,3,39,1793,248,TT
2,3,41,1158,244,IC
2,3,41,1371,247,IC
2,3,48,0,246,SO
2,3,48,219,204,SS
2,3,48,1012,242,IC
2,3,50,0,245,SS
2,3,50,1633,242,IC
2,3,52,0,245,IC,SC
2,3,53,73,248,SS
2,3,54,297,238,CR
2,3,54,661,247,ST
2,3,56,0,246,SO
2,3,56,139,243,SC,CR
2,3,56,488,241,SS,SO
2,3,57,0,246,SC
2,3,57,73,242,SC
2,3,57,214,247,CR
2,3,57,287,244,CR
2,3,57,361,236,SS
2,3,57,573,243,IC
2,3,57,640,243,IC,CR
2,3,58,121,245,SS
2,3,59,440,241,FS
2,3,59,1529,248,SO
2,3,59,1894,245,ST
2,3,60,0,248,IC
2,3,65,597,247,IC
2,3,65,1793,243,IC
2,3,66,74,246,SC
2,3,66,149,247,CR
2,3,66,1119,234,IC
2,3,66,1263,243,IC
2,3,67,0,247,SS
2,3,67,74,244,SS
2,3,67,498,240,ST
2,3,68,265,239,ST
2,3,72,0,248,SC
2,3,72,278,241,ST
3,1,1,452,236,TT
3,1,1,521,244,TT
3,1,3,437,244,IC
3,1,3,651,246,SS
3,1,3,795,244,SS
3,1,3,1299,244,IC
3,1,4,1669,243,SS
3,1,4,1810,235,SS
3,1,5,74,242,SC
3,1,5,142,241,SC
3,1,8,206,247,SO
3,1,8,412,246,SC
3,1,9,904,241,IC
3,1,9,1280,242,TT
3,1,10,69,244,IC
3,1,10,340,238,CR
3,1,11,0,247,SO
3,1,11,144,245,SC
3,1,13,1724,247,SS
3,1,14,516,243,CR
3,1,14,664,244,SS
3,1,14,735,244,SS
3,1,15,1198,245,SC
3,1,35,148,244,TT
3,1,35,290,245,TT
3,1,35,726,242,TT
3,1,35,1016,245,CR
3,1,35,1893,242,SS
3,1,36,229,243,IC
3,1,36,674,245,IC
3,1,37,79,241,TT
3,1,37,738,241,SS
3,1,38,0,249,FS
3,1,38,881,240,TT
3,1,38,1687,241,TT
3,1,40,470,244,IC
3,1,41,152,239,TT
3,1,41,450,242,IC
3,1,41,601,235,CR
3,1,41,2237,241,TT
3,1,44,0,248,IC
3,1,46,0,246,FS
3,1,46,296,233,IC
3,1,47,77,242,SS
3,1,47,448,233,IC
3,1,47,1179,243,TT
3,1,47,1840,238,TT
3,1,48,1018,242,TT
3,1,65,369,247,TT
3,1,65,671,241,SC
3,1,65,739,246,IC
3,1,66,74,246,SS
3,1,66,216,245,IC
3,1,66,1087,245,TT
3,1,66,1738,240,IC
3,1,69,1048,247,FS
3,1,69,1945,249,FS
3,1,70,0,247,IC,FS
3,1,71,276,246,SS
3,1,72,1744,246,TT
3,1,73,448,235,IC
3,1,73,820,242,SC,CR
3,1,73,970,243,IC
3,1,73,2228,244,IC
3,1,74,0,246,FS
3,1,74,815,247,FS
3,1,74,1634,239,SS
3,1,75,230,236,SS
3,1,75,446,248,IC
3,1,75,597,240,IC
3,1,77,0,246,TT
3,1,77,1256,241,TT
3,1,78,0,244,IC
3,1,78,226,246,IC
3,1,78,672,245,TT
3,1,78,1493,249,IC
3,1,79,74,241,SO
3,1,79,508,247,FS
3,1,97,379,234,IC
3,1,97,595,241,SS
3,1,97,2647,240,TT
3,1,98,936,245,ST
3,1,98,1010,240,ST
3,1,98,1440,244,SS
3,1,99,356,244,IC
3,1,100,154,238,IC,SC
3,1,101,0,246,FS
3,1,101,526,240,FS
3,1,101,1195,246,TT
3,1,102,0,249,IC
3,1,102,379,242,IC
3,1,103,212,239,SS
3,1,104,357,245,SO
3,1,104,572,246,SC
3,1,106,1104,237,IC
3,1,106,1831,246,TT
3,1,107,970,241,IC,CR
3,1,107,1263,247,IC
3,1,107,1933,244,IC
3,1,107,2006,244,IC
3,1,107,2080,247,CR
3,1,107,2158,243,CR
3,1,107,2450,248,IC
3,1,108,361,247,IC
3,1,108,648,247,IC
3,1,108,935,242,TT
3,1,109,743,244,SS
3,1,109,1935,245,TT
3,1,109,2010,247,TT
3,1,110,0,241,SC
3,1,110,1581,245,CR
3,1,111,0,247,SC
3,1,111,150,244,SC
3,1,111,297,248,SC
3,1,111,374,242,SC
3,1,111,745,244,IC
3,1,111,1340,242,SC
3,1,112,0,249,FS
3,1,112,661,243,SS,CR
3,1,112,732,244,CR
3,1,129,152,223,TT
3,1,129,1935,245,FS
3,1,130,0,244,SS
3,1,130,2103,239,SC
3,1,131,292,241,CR
3,1,131,368,241,IC
3,1,131,1593,247,SS
3,1,132,0,246,SC
3,1,133,444,247,SS
3,1,134,296,235,CR
3,1,134,364,247,SC
3,1,134,1899,236,IC
3,1,135,376,244,IC
3,1,135,824,248,CR
3,1,135,900,246,SS
3,1,135,1272,248,IC
3,1,136,294,245,IC
3,1,137,508,246,TT
3,1,138,2455,243,TT
3,1,141,669,239,IC
3,1,142,0,244,IC
3,1,142,1091,248,FS
3,1,142,1167,243,FS
3,1,144,0,248,ST
3,1,144,74,243,ST
3,1,144,1698,248,IC
3,2,1,65,244,CR
3,2,2,295,244,SC
3,2,2,444,247,SC,SO
3,2,2,741,246,SS
3,2,3,0,247,SC
3,2,3,840,240,CR
3,2,4,53,222,SC
3,2,6,674,243,TT
3,2,6,1344,244,SC
3,2,6,1719,243,SS
3,2,7,0,246,FS
3,2,11,80,240,SC
3,2,11,224,244,CR
3,2,11,374,241,IC
3,2,11,594,244,SS
3,2,11,667,248,CR
3,2,11,891,247,IC
3,2,12,0,245,CR
3,2,12,72,246,CR
3,2,12,145,243,CR
3,2,13,154,245,CR
3,2,13,300,247,CR
3,2,14,50,216,SO
3,2,16,0,246,SC
3,2,33,599,243,IC
3,2,33,970,241,SS
3,2,33,1190,246,CR
3,2,33,1565,240,IC
3,2,33,2159,245,CR
3,2,33,2310,242,CR
3,2,35,216,241,SO
3,2,36,0,243,SO
3,2,36,149,249,SC
3,2,36,825,244,SO
3,2,36,1497,243,SO
3,2,36,2169,241,CR
3,2,36,2243,243,SS
3,2,36,2314,247,SS
3,2,37,79,241,TT
3,2,37,296,243,TT
3,2,38,224,245,SO
3,2,40,149,244,SC
3,2,40,374,242,IC
3,2,40,1845,244,SC
3,2,41,1411,238,SS
3,2,42,0,249,IC
3,2,42,586,238,TT
3,2,42,1610,241,TT
3,2,42,1828,238,CR
3,2,42,1979,236,CR
3,2,43,0,249,SS
3,2,43,75,244,CR
3,2,43,223,247,CR
3,2,43,745,240,CR
3,2,43,1713,240,CR
3,2,43,2007,248,SS
3,2,44,0,247,SC
3,2,45,1401,242,TT
3,2,45,2137,240,CR
3,2,45,2281,241,SS
3,2,45,2505,240,CR
3,2,45,2576,248,CR
3,2,46,1333,241,CR
3,2,48,299,244,IC
3,2,65,733,245,CR
3,2,65,806,246,CR
3,2,65,884,243,CR
3,2,65,954,244,IC,CR
3,2,65,1102,241,CR
3,2,65,1176,245,SS
3,2,65,1695,239,SS
