Segment,label1,label2,label3,label4,label5,label6,label7,label8,label9,label10,label11
  333,IC,,,,,,,,,,
  336,TT,,,,,,,,,,
  337,TT,,,,,,,,,,
  338,TT,,,,,,,,,,
  341,TT,FS,,,,,,,,,
  390,IC,,,,,,,,,,
  393,TT,,,,,,,,,,
  398,IC,,,,,,,,,,
  399,SC,,,,,,,,,,
  400,SC,,,,,,,,,,
  402,TT,,,,,,,,,,
  413,IC,,,,,,,,,,
  416,SS,,,,,,,,,,
  419,SC,,,,,,,,,,
  420,SC,,,,,,,,,,
  421,SC,,,,,,,,,,
  426,IC,,,,,,,,,,
  428,SC,,,,,,,,,,
  430,IC,,,,,,,,,,
  434,TT,,,,,,,,,,
  438,TT,,,,,,,,,,
  439,TT,,,,,,,,,,
  445,TT,,,,,,,,,,
  447,TT,,,,,,,,,,
  455,TT,,,,,,,,,,
  456,TT,,,,,,,,,,
  458,IC,,,,,,,,,,
  460,IC,,,,,,,,,,
  474,TT,,,,,,,,,,
  475,TT,,,,,,,,,,
  514,TT,,,,,,,,,,
  524,IC,,,,,,,,,,
  536,SS,,,,,,,,,,
  543,IC,,,,,,,,,,
  544,SS,,,,,,,,,,
  545,SS,,,,,,,,,,
  547,SC,,,,,,,,,,
  560,IC,,,,,,,,,,
  564,SC,,,,,,,,,,
  577,TT,,,,,,,,,,
  578,TT,,,,,,,,,,
  579,FS,,,,,,,,,,
  582,SC,,,,,,,,,,
  622,TT,,,,,,,,,,
  630,SC,,,,,,,,,,
  655,SC,,,,,,,,,,
  659,SC,,,,,,,,,,
  660,IC,,,,,,,,,,
  666,ST,,,,,,,,,,
  667,SS,,,,,,,,,,
  668,SC,,,,,,,,,,
  669,SC,,,,,,,,,,
  672,SC,,,,,,,,,,
  674,IC,,,,,,,,,,
  676,SC,,,,,,,,,,
  677,SC,,,,,,,,,,
  679,SC,,,,,,,,,,
  685,TT,,,,,,,,,,
  703,IC,,,,,,,,,,
  705,SS,,,,,,,,,,
  706,ST,,,,,,,,,,
  707,ST,,,,,,,,,,
  710,IC,,,,,,,,,,
  713,IC,,,,,,,,,,
  714,SS,,,,,,,,,,
  715,SS,,,,,,,,,,
  719,FS,,,,,,,,,,
  730,SC,,,,,,,,,,
  779,TT,,,,,,,,,,
  785,IC,,,,,,,,,,
  789,FS,,,,,,,,,,
  790,SC,,,,,,,,,,
  791,IC,,,,,,,,,,
  809,SS,,,,,,,,,,
  818,IC,,,,,,,,,,
  819,SS,,,,,,,,,,
  821,SC,,,,,,,,,,
  824,TT,,,,,,,,,,
  832,IC,,,,,,,,,,
  883,TT,,,,,,,,,,
  889,IC,,,,,,,,,,
  892,SS,,,,,,,,,,
  895,SC,,,,,,,,,,
  898,SC,,,,,,,,,,
  911,SS,,,,,,,,,,
  923,SC,,,,,,,,,,
  924,SC,,,,,,,,,,
  930,SS,,,,,,,,,,
  936,IC,,,,,,,,,,
  937,IC,,,,,,,,,,
  939,SO,,,,,,,,,,
  946,SC,,,,,,,,,,
  947,IC,,,,,,,,,,
  961,IC,,,,,,,,,,
  970,IC,,,,,,,,,,
  982,SC,,,,,,,,,,
  983,FS,,,,,,,,,,
 1011,SS,,,,,,,,,,
 1012,TT,,,,,,,,,,
 1031,FS,SO,,,,,,,,,
 1032,FS,,,,,,,,,,
 1039,FS,,,,,,,,,,
 1044,FS,,,,,,,,,,
 1070,SO,,,,,,,,,,
 1105,SS,,,,,,,,,,
 1108,SC,,,,,,,,,,
 1119,SS,,,,,,,,,,
 1124,SS,,,,,,,,,,
 1126,SS,,,,,,,,,,
 1127,SS,,,,,,,,,,
 1129,SS,,,,,,,,,,
 1135,TT,IC,,,,,,,,,
 1140,SC,,,,,,,,,,
 1152,IC,,,,,,,,,,
 1157,IC,,,,,,,,,,
 1160,TT,,,,,,,,,,
 1163,IC,,,,,,,,,,
 1166,IC,,,,,,,,,,
 1185,SC,,,,,,,,,,
 1201,IC,,,,,,,,,,
 1202,IC,,,,,,,,,,
 1203,IC,,,,,,,,,,
 1207,SS,,,,,,,,,,
 1208,ST,,,,,,,,,,
 1209,SO,,,,,,,,,,
 1217,IC,,,,,,,,,,
 1228,TT,,,,,,,,,,
 1231,TT,,,,,,,,,,
 1234,TT,,,,,,,,,,
 1243,TT,,,,,,,,,,
 1286,TT,,,,,,,,,,
 1312,SS,,,,,,,,,,
 1323,IC,,,,,,,,,,
 1336,IC,,,,,,,,,,
 1353,SO,,,,,,,,,,
 1369,TT,,,,,,,,,,
 1379,IC,,,,,,,,,,
 1390,TT,,,,,,,,,,
 1418,SC,,,,,,,,,,
 1440,IC,,,,,,,,,,
 1443,TT,,,,,,,,,,
 1444,IC,,,,,,,,,,
 1445,SS,,,,,,,,,,
 1479,IC,,,,,,,,,,
 1517,IC,,,,,,,,,,
 1518,IC,,,,,,,,,,
 1533,SC,,,,,,,,,,
 1535,SS,,,,,,,,,,
 1536,SS,,,,,,,,,,
 1537,SO,,,,,,,,,,
 1538,SS,SC,,,,,,,,,
 1539,SS,,,,,,,,,,
 1549,IC,,,,,,,,,,
 1551,TT,,,,,,,,,,
 1556,IC,,,,,,,,,,
 1557,SS,,,,,,,,,,
 1563,SO,,,,,,,,,,
 1573,IC,,,,,,,,,,
 1576,TT,,,,,,,,,,
 1599,IC,,,,,,,,,,
 1602,SC,,,,,,,,,,
 1637,SO,,,,,,,,,,
 1643,IC,,,,,,,,,,
 1650,IC,,,,,,,,,,
 1661,IC,,,,,,,,,,
 1666,SC,,,,,,,,,,
 1681,SS,,,,,,,,,,
 1695,SS,,,,,,,,,,
 1698,SS,,,,,,,,,,
 1705,SS,,,,,,,,,,
 1707,SC,,,,,,,,,,
 1726,SC,,,,,,,,,,
 1727,SC,,,,,,,,,,
 1732,CR,,,,,,,,,,
 1738,IC,,,,,,,,,,
 1745,SS,,,,,,,,,,
 1746,SS,,,,,,,,,,
 1766,SS,,,,,,,,,,
 1769,SS,,,,,,,,,,
 1774,SO,,,,,,,,,,
 1778,TT,,,,,,,,,,
 1787,TT,,,,,,,,,,
 1821,SO,,,,,,,,,,
 1822,SC,,,,,,,,,,
 1825,ST,,,,,,,,,,
 1827,SS,,,,,,,,,,
 1828,SO,,,,,,,,,,
 1829,SO,,,,,,,,,,
 1835,TT,,,,,,,,,,
 1841,IC,,,,,,,,,,
 1850,SO,,,,,,,,,,
 1855,TT,,,,,,,,,,
 1896,IC,,,,,,,,,,
 1898,IC,,,,,,,,,,
 1899,IC,,,,,,,,,,
 1905,IC,,,,,,,,,,
 1906,IC,CR,,,,,,,,,
 1913,SS,,,,,,,,,,
 1924,SO,,,,,,,,,,
 1926,SS,SC,,,,,,,,,
 1959,IC,,,,,,,,,,
 2002,IC,,,,,,,,,,
 2015,SO,,,,,,,,,,
 2020,IC,,,,,,,,,,
 2022,IC,,,,,,,,,,
 2030,CR,,,,,,,,,,
 2073,ST,,,,,,,,,,
 2081,SS,SO,,,,,,,,,
 2087,ST,,,,,,,,,,
 2100,TT,,,,,,,,,,
 2111,TT,,,,,,,,,,
 2115,SS,,,,,,,,,,
 2174,IC,,,,,,,,,,
 2223,IC,,,,,,,,,,
 2225,IC,,,,,,,,,,
 2230,SC,,,,,,,,,,
 2235,CR,,,,,,,,,,
 2236,CR,,,,,,,,,,
 2239,FS,,,,,,,,,,
 2247,SC,,,,,,,,,,
 2250,SO,,,,,,,,,,
 2251,SO,,,,,,,,,,
 2258,SO,,,,,,,,,,
 2269,SC,,,,,,,,,,
 2284,TT,,,,,,,,,,
 2292,TT,,,,,,,,,,
 2297,SS,,,,,,,,,,
 2310,ST,,,,,,,,,,
 2339,IC,,,,,,,,,,
 2342,FS,,,,,,,,,,
 2351,FS,,,,,,,,,,
 2375,ST,,,,,,,,,,
 2382,ST,,,,,,,,,,
 2414,SS,,,,,,,,,,
 2415,SS,,,,,,,,,,
 2445,TT,,,,,,,,,,
 2486,SO,,,,,,,,,,
 2502,IC,,,,,,,,,,
 2507,ST,,,,,,,,,,
 2508,SC,,,,,,,,,,
 2510,ST,,,,,,,,,,
 2513,SS,,,,,,,,,,
 2517,SS,,,,,,,,,,
 2521,SC,,,,,,,,,,
 2526,SC,,,,,,,,,,
 2555,SC,,,,,,,,,,
 2559,SC,,,,,,,,,,
 2564,SS,,,,,,,,,,
 2565,CR,,,,,,,,,,
 2566,SC,,,,,,,,,,
 2575,SS,,,,,,,,,,
 2581,SC,,,,,,,,,,
 2583,SC,SO,,,,,,,,,
 2590,SO,,,,,,,,,,
 2607,SS,SO,,,,,,,,,
 2609,ST,,,,,,,,,,
 2612,ST,,,,,,,,,,
 2631,SC,CR,,,,,,,,,
 2634,SS,,,,,,,,,,
 2638,IC,,,,,,,,,,
 2675,SS,,,,,,,,,,
 2677,IC,,,,,,,,,,
 2682,CR,,,,,,,,,,
 2683,CR,,,,,,,,,,
 2685,SS,,,,,,,,,,
 2688,IC,,,,,,,,,,
 2689,SC,,,,,,,,,,
 2696,ST,,,,,,,,,,
 2699,SC,,,,,,,,,,
 2701,IC,,,,,,,,,,
 2709,ST,,,,,,,,,,
 2710,SO,,,,,,,,,,
 2713,ST,,,,,,,,,,
 2728,SC,,,,,,,,,,
 2730,SC,CR,,,,,,,,,
 2733,CR,,,,,,,,,,
 2734,CR,,,,,,,,,,
 2735,CR,,,,,,,,,,
 2736,CR,,,,,,,,,,
 2737,CR,,,,,,,,,,
 2740,ST,,,,,,,,,,
 2741,ST,,,,,,,,,,
 2744,ST,,,,,,,,,,
 2747,IC,,,,,,,,,,
 2750,CR,,,,,,,,,,
 2756,IC,,,,,,,,,,
 2757,SS,,,,,,,,,,
 2788,SS,,,,,,,,,,
 2792,IC,,,,,,,,,,
 2837,ST,,,,,,,,,,
 2839,ST,,,,,,,,,,
 2845,ST,,,,,,,,,,
 2861,IC,,,,,,,,,,
 2863,ST,,,,,,,,,,
 2883,TT,,,,,,,,,,
 2905,IC,,,,,,,,,,
 2916,SC,CR,,,,,,,,,
 2917,CR,,,,,,,,,,
 2919,SO,,,,,,,,,,
 2934,SO,,,,,,,,,,
 2938,SS,,,,,,,,,,
 2940,CR,,,,,,,,,,
 2952,TT,,,,,,,,,,
 2961,IC,,,,,,,,,,
 2975,ST,,,,,,,,,,
 2986,IC,,,,,,,,,,
 2987,SS,,,,,,,,,,
 2992,CR,,,,,,,,,,
 2994,CR,,,,,,,,,,
 2995,SC,SO,,,,,,,,,
 3018,SC,,,,,,,,,,
 3022,ST,,,,,,,,,,
 3023,SO,,,,,,,,,,
 3025,ST,,,,,,,,,,
 3026,CR,,,,,,,,,,
 3027,SS,,,,,,,,,,
 3034,SC,,,,,,,,,,
 3037,SC,,,,,,,,,,
 3038,SC,,,,,,,,,,
 3042,SS,,,,,,,,,,
 3046,SO,ST,,,,,,,,,
 3049,ST,,,,,,,,,,
 3059,CR,,,,,,,,,,
 3060,CR,,,,,,,,,,
 3067,IC,,,,,,,,,,
 3091,CR,,,,,,,,,,
 3092,CR,,,,,,,,,,
 3117,SC,CR,,,,,,,,,
 3118,CR,,,,,,,,,,
 3120,SS,,,,,,,,,,
 3122,SS,SC,,,,,,,,,
 3124,SO,,,,,,,,,,
 3138,IC,,,,,,,,,,
 3149,TT,,,,,,,,,,
 3161,TT,,,,,,,,,,
 3170,IC,,,,,,,,,,
 3173,SC,,,,,,,,,,
 3180,SS,,,,,,,,,,
 3189,SC,,,,,,,,,,
 3195,IC,,,,,,,,,,
 3205,SS,,,,,,,,,,
 3206,ST,,,,,,,,,,
 3207,IC,,,,,,,,,,
 3211,TT,,,,,,,,,,
 3216,SC,,,,,,,,,,
 3227,SC,,,,,,,,,,
 3235,IC,,,,,,,,,,
 3238,SS,,,,,,,,,,
 3241,FS,,,,,,,,,,
 3253,FS,,,,,,,,,,
 3307,FS,,,,,,,,,,
 3329,IC,,,,,,,,,,
 3346,SS,,,,,,,,,,
 3350,IC,,,,,,,,,,
 3381,TT,,,,,,,,,,
 3382,TT,,,,,,,,,,
 3384,TT,,,,,,,,,,
 3402,SO,,,,,,,,,,
 3404,SS,,,,,,,,,,
 3410,TT,,,,,,,,,,
 3418,IC,,,,,,,,,,
 3429,SS,,,,,,,,,,
 3443,IC,,,,,,,,,,
 3447,IC,,,,,,,,,,
 3458,IC,,,,,,,,,,
 3481,IC,,,,,,,,,,
 3482,SS,,,,,,,,,,
 3513,TT,,,,,,,,,,
 3523,TT,,,,,,,,,,
 3550,FS,,,,,,,,,,
 3564,SS,,,,,,,,,,
 3573,IC,,,,,,,,,,
 3576,TT,,,,,,,,,,
 3595,SS,,,,,,,,,,
 3596,SS,,,,,,,,,,
 3599,SS,,,,,,,,,,
 3626,SS,,,,,,,,,,
 3656,IC,,,,,,,,,,
 3663,FS,,,,,,,,,,
 3674,SS,,,,,,,,,,
 3681,SC,SO,,,,,,,,,
 3689,FS,,,,,,,,,,
 3690,FS,,,,,,,,,,
 3693,SC,,,,,,,,,,
 3703,IC,,,,,,,,,,
 3705,SO,,,,,,,,,,
 3726,TT,,,,,,,,,,
 3731,IC,,,,,,,,,,
 3747,IC,,,,,,,,,,
 3749,IC,,,,,,,,,,
 3766,TT,,,,,,,,,,
 3768,TT,,,,,,,,,,
 3783,IC,,,,,,,,,,
 3789,SS,,,,,,,,,,
 3791,ST,,,,,,,,,,
 3792,TT,,,,,,,,,,
 3805,TT,,,,,,,,,,
 3811,SC,,,,,,,,,,
 3830,IC,,,,,,,,,,
 3855,IC,,,,,,,,,,
 3879,SC,,,,,,,,,,
 3887,CR,,,,,,,,,,
 3888,CR,,,,,,,,,,
 3929,ST,,,,,,,,,,
 3931,SS,,,,,,,,,,
 3939,SO,,,,,,,,,,
 3942,TT,,,,,,,,,,
 3960,IC,,,,,,,,,,
 3980,IC,,,,,,,,,,
 3987,IC,,,,,,,,,,
 3999,IC,,,,,,,,,,
 4008,IC,,,,,,,,,,
 4047,SS,,,,,,,,,,
 4058,SS,,,,,,,,,,
 4059,ST,,,,,,,,,,
 4061,TT,,,,,,,,,,
 4079,TT,,,,,,,,,,
 4088,IC,,,,,,,,,,
 4153,TT,,,,,,,,,,
 4159,TT,,,,,,,,,,
 4160,IC,,,,,,,,,,
 4198,SC,,,,,,,,,,
 4268,IC,,,,,,,,,,
 4305,IC,,,,,,,,,,
 4306,IC,,,,,,,,,,
 4311,CR,,,,,,,,,,
 4363,SC,,,,,,,,,,
 4381,SS,,,,,,,,,,
 4387,TT,,,,,,,,,,
 4391,SC,,,,,,,,,,
 4421,IC,,,,,,,,,,
 4452,ST,,,,,,,,,,
 4453,ST,,,,,,,,,,
 4464,TT,,,,,,,,,,
 4479,TT,,,,,,,,,,
 4483,TT,,,,,,,,,,
 4488,TT,,,,,,,,,,
 4490,SS,,,,,,,,,,
 4518,CR,,,,,,,,,,
 4519,CR,,,,,,,,,,
 4534,SS,,,,,,,,,,
 4543,SS,,,,,,,,,,
 4555,SC,,,,,,,,,,
 4559,SC,SO,,,,,,,,,
 4560,CR,,,,,,,,,,
 4563,CR,,,,,,,,,,
 4565,SO,,,,,,,,,,
 4572,SC,,,,,,,,,,
 4573,ST,,,,,,,,,,
 4584,CR,,,,,,,,,,
 4585,CR,,,,,,,,,,
 4596,CR,,,,,,,,,,
 4618,SC,,,,,,,,,,
 4620,SC,,,,,,,,,,
 4628,SC,,,,,,,,,,
 4635,IC,,,,,,,,,,
 4649,SC,,,,,,,,,,
 4653,SC,,,,,,,,,,
 4654,SS,,,,,,,,,,
 4705,SO,,,,,,,,,,
 4708,SO,,,,,,,,,,
 4720,SS,,,,,,,,,,
 4721,SS,,,,,,,,,,
 4722,SS,,,,,,,,,,
 4731,TT,,,,,,,,,,
 4737,SS,,,,,,,,,,
 4752,IC,,,,,,,,,,
 4760,SS,,,,,,,,,,
 4774,SS,,,,,,,,,,
 4777,SC,,,,,,,,,,
 4795,ST,,,,,,,,,,
 4796,FS,,,,,,,,,,
 4797,FS,,,,,,,,,,
 4810,ST,,,,,,,,,,
 4814,IC,,,,,,,,,,
 4831,CR,,,,,,,,,,
 4843,TT,,,,,,,,,,
 4857,TT,,,,,,,,,,
 4868,CR,,,,,,,,,,
 4869,CR,,,,,,,,,,
 4870,CR,,,,,,,,,,
 4875,CR,,,,,,,,,,
 4876,CR,,,,,,,,,,
 4877,IC,CR,,,,,,,,,
 4880,SS,,,,,,,,,,
 4912,TT,,,,,,,,,,
 4918,CR,,,,,,,,,,
 4922,SS,,,,,,,,,,
 4929,IC,,,,,,,,,,
 4931,IC,,,,,,,,,,
 4933,FS,,,,,,,,,,
 4951,TT,,,,,,,,,,
 4957,IC,,,,,,,,,,
 4968,SO,,,,,,,,,,
 4979,SS,,,,,,,,,,
 4981,SS,,,,,,,,,,
 4997,IC,,,,,,,,,,
 4998,SS,,,,,,,,,,
 5004,IC,,,,,,,,,,
 5018,FS,,,,,,,,,,
 5022,IC,,,,,,,,,,
 5043,IC,,,,,,,,,,
 5049,TT,,,,,,,,,,
 5077,CR,,,,,,,,,,
 5088,SS,,,,,,,,,,
 5135,SC,,,,,,,,,,
 5138,ST,,,,,,,,,,
 5139,SC,,,,,,,,,,
 5144,SC,,,,,,,,,,
 5147,ST,,,,,,,,,,
 5151,SC,SO,,,,,,,,,
 5153,SC,,,,,,,,,,
 5160,SS,,,,,,,,,,
 5161,SS,,,,,,,,,,
 5173,TT,,,,,,,,,,
 5182,TT,,,,,,,,,,
 5189,TT,,,,,,,,,,
 5198,TT,,,,,,,,,,
 5203,IC,,,,,,,,,,
 5210,TT,,,,,,,,,,
 5222,SC,,,,,,,,,,
 5224,SC,,,,,,,,,,
 5246,CR,,,,,,,,,,
 5265,FS,,,,,,,,,,
 5270,IC,,,,,,,,,,
 5290,SC,,,,,,,,,,
 5338,TT,,,,,,,,,,
 5339,TT,,,,,,,,,,
 5358,CR,,,,,,,,,,
 5368,IC,,,,,,,,,,
 5378,IC,,,,,,,,,,
 5391,TT,,,,,,,,,,
 5394,CR,,,,,,,,,,
 5400,SC,,,,,,,,,,
 5403,SC,SO,,,,,,,,,
 5434,IC,,,,,,,,,,
 5436,IC,,,,,,,,,,
 5440,IC,,,,,,,,,,
 5443,IC,,,,,,,,,,
 5454,SC,,,,,,,,,,
 5466,SS,,,,,,,,,,
 5469,ST,,,,,,,,,,
 5470,ST,,,,,,,,,,
 5475,SO,,,,,,,,,,
 5484,TT,,,,,,,,,,
 5494,TT,,,,,,,,,,
 5496,SS,,,,,,,,,,
 5499,SS,,,,,,,,,,
 5501,SS,,,,,,,,,,
 5518,SS,,,,,,,,,,
 5520,FS,,,,,,,,,,
 5521,FS,,,,,,,,,,
 5526,SS,,,,,,,,,,
 5533,TT,,,,,,,,,,
 5543,IC,,,,,,,,,,
 5544,IC,,,,,,,,,,
 5550,SS,,,,,,,,,,
 5554,SS,,,,,,,,,,
 5557,CR,,,,,,,,,,
 5571,SS,,,,,,,,,,
 5572,SS,,,,,,,,,,
 5582,IC,,,,,,,,,,
 5587,TT,,,,,,,,,,
 5601,ST,,,,,,,,,,
 5614,TT,,,,,,,,,,
 5621,SO,,,,,,,,,,
 5634,TT,,,,,,,,,,
 5641,CR,,,,,,,,,,
 5642,CR,,,,,,,,,,
 5655,CR,,,,,,,,,,
 5656,CR,,,,,,,,,,
 5660,ST,,,,,,,,,,
 5664,SS,SC,,,,,,,,,
 5668,SS,,,,,,,,,,
 5675,ST,,,,,,,,,,
 5678,SC,,,,,,,,,,
 5681,ST,,,,,,,,,,
 5702,IC,,,,,,,,,,
 5703,CR,,,,,,,,,,
 5707,CR,,,,,,,,,,
 5708,SC,CR,,,,,,,,,
 5726,CR,,,,,,,,,,
 5727,CR,,,,,,,,,,
 5729,SS,,,,,,,,,,
 5741,CR,,,,,,,,,,
 5749,IC,,,,,,,,,,
 5755,SO,,,,,,,,,,
 5763,TT,,,,,,,,,,
 5767,TT,,,,,,,,,,
 5777,IC,,,,,,,,,,
 5785,IC,,,,,,,,,,
 5797,FS,,,,,,,,,,
 5798,FS,,,,,,,,,,
 5807,SS,SO,,,,,,,,,
 5853,SC,CR,,,,,,,,,
 5854,SC,,,,,,,,,,
 5856,SC,,,,,,,,,,
 5859,ST,,,,,,,,,,
 5862,SC,,,,,,,,,,
 5882,SO,,,,,,,,,,
 5883,CR,,,,,,,,,,
 5884,CR,,,,,,,,,,
 5885,CR,,,,,,,,,,
 5886,CR,,,,,,,,,,
 5899,SS,CR,,,,,,,,,
 5900,CR,,,,,,,,,,
 5901,CR,,,,,,,,,,
 5908,SS,,,,,,,,,,
 5910,SS,,,,,,,,,,
 5911,SO,,,,,,,,,,
 5912,SC,,,,,,,,,,
 5913,SC,,,,,,,,,,
 5919,SO,,,,,,,,,,
 5922,SS,,,,,,,,,,
 5923,SS,,,,,,,,,,
 5928,SC,,,,,,,,,,
 5934,SC,,,,,,,,,,
 5942,IC,,,,,,,,,,
 5948,TT,,,,,,,,,,
 5952,SS,,,,,,,,,,
 5953,SS,,,,,,,,,,
 5954,SO,,,,,,,,,,
 5966,IC,,,,,,,,,,
 5972,IC,,,,,,,,,,
 5990,SS,,,,,,,,,,
 5992,IC,,,,,,,,,,
 6016,IC,,,,,,,,,,
 6025,IC,,,,,,,,,,
 6042,FS,,,,,,,,,,
 6043,SS,,,,,,,,,,
 6051,SO,,,,,,,,,,
 6053,SS,SO,,,,,,,,,
 6055,SC,,,,,,,,,,
 6061,ST,,,,,,,,,,
 6063,IC,,,,,,,,,,
 6068,CR,,,,,,,,,,
 6071,IC,,,,,,,,,,
 6075,IC,,,,,,,,,,
 6099,SS,,,,,,,,,,
 6114,SS,,,,,,,,,,
 6117,CR,,,,,,,,,,
 6118,CR,,,,,,,,,,
 6120,SO,,,,,,,,,,
 6124,ST,,,,,,,,,,
 6125,ST,,,,,,,,,,
 6128,SS,,,,,,,,,,
 6149,TT,,,,,,,,,,
 6166,TT,,,,,,,,,,
 6176,SS,,,,,,,,,,
 6178,SC,,,,,,,,,,
 6192,IC,,,,,,,,,,
 6202,SS,,,,,,,,,,
 6204,SO,,,,,,,,,,
 6206,SS,SC,,,,,,,,,
 6211,FS,,,,,,,,,,
 6213,SC,,,,,,,,,,
 6215,CR,,,,,,,,,,
 6217,TT,IC,,,,,,,,,
 6234,IC,,,,,,,,,,
 6236,IC,,,,,,,,,,
 6244,SO,,,,,,,,,,
 6248,CR,,,,,,,,,,
 6254,ST,,,,,,,,,,
 6257,CR,,,,,,,,,,
 6260,SS,,,,,,,,,,
 6278,TT,,,,,,,,,,
 6304,IC,,,,,,,,,,
 6349,SO,,,,,,,,,,
 6352,SS,,,,,,,,,,
 6366,SS,,,,,,,,,,
 6388,IC,,,,,,,,,,
 6391,IC,SC,,,,,,,,,
 6394,SS,,,,,,,,,,
 6403,CR,,,,,,,,,,
 6408,ST,,,,,,,,,,
 6409,SO,,,,,,,,,,
 6411,SC,CR,,,,,,,,,
 6416,SS,SO,,,,,,,,,
 6418,SC,,,,,,,,,,
 6419,SC,,,,,,,,,,
 6421,CR,,,,,,,,,,
 6422,CR,,,,,,,,,,
 6423,SS,,,,,,,,,,
 6426,IC,,,,,,,,,,
 6427,IC,CR,,,,,,,,,
 6430,SS,,,,,,,,,,
 6438,FS,,,,,,,,,,
 6453,SO,,,,,,,,,,
 6458,ST,,,,,,,,,,
 6459,IC,,,,,,,,,,
 6471,IC,,,,,,,,,,
 6487,IC,,,,,,,,,,
 6499,SC,,,,,,,,,,
 6500,CR,,,,,,,,,,
 6513,IC,,,,,,,,,,
 6515,IC,,,,,,,,,,
 6519,SS,,,,,,,,,,
 6520,SS,,,,,,,,,,
 6526,ST,,,,,,,,,,
 6531,ST,,,,,,,,,,
 6534,SC,,,,,,,,,,
 6538,ST,,,,,,,,,,
 6548,TT,,,,,,,,,,
 6549,TT,,,,,,,,,,
 6594,SS,,,,,,,,,,
 6596,SS,,,,,,,,,,
 6627,SS,,,,,,,,,,
 6629,SS,,,,,,,,,,
 6633,SC,,,,,,,,,,
 6634,SC,,,,,,,,,,
 6646,SO,,,,,,,,,,
 6649,SC,,,,,,,,,,
 6664,IC,,,,,,,,,,
 6669,TT,,,,,,,,,,
 6683,IC,,,,,,,,,,
 6687,CR,,,,,,,,,,
 6688,SO,,,,,,,,,,
 6690,SC,,,,,,,,,,
 6717,SS,,,,,,,,,,
 6729,CR,,,,,,,,,,
 6731,SS,,,,,,,,,,
 6732,SS,,,,,,,,,,
 6761,SC,,,,,,,,,,
 6833,TT,,,,,,,,,,
 6835,TT,,,,,,,,,,
 6841,TT,,,,,,,,,,
 6845,CR,,,,,,,,,,
 6857,SS,,,,,,,,,,
 6861,IC,,,,,,,,,,
